,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
321,1555459200.0,26449.5,26449.5,26449.5,26449.5,0,0,0
322,1555545600.0,26559.5,26559.5,26559.5,26559.5,0,0,0
323,1555891200.0,26511.099609375,26511.099609375,26511.099609375,26511.099609375,0,0,0
324,1555977600.0,26656.400390625,26656.400390625,26656.400390625,26656.400390625,0,0,0
325,1556064000.0,26597.0,26597.0,26597.0,26597.0,0,0,0
326,1556150400.0,26462.099609375,26462.099609375,26462.099609375,26462.099609375,0,0,0
327,1556236800.0,26543.30078125,26543.30078125,26543.30078125,26543.30078125,0,0,0
328,1556496000.0,26554.400390625,26554.400390625,26554.400390625,26554.400390625,0,0,0
329,1556582400.0,26592.900390625,26592.900390625,26592.900390625,26592.900390625,0,0,0
330,1556668800.0,26430.099609375,26430.099609375,26430.099609375,26430.099609375,0,0,0
331,1556841600.0,26504.900390625,26504.900390625,26504.900390625,26504.900390625,0,0,0
332,1557100800.0,26438.5,26438.5,26438.5,26438.5,0,0,0
333,1557187200.0,25965.099609375,25965.099609375,25965.099609375,25965.099609375,0,0,0
334,1557273600.0,25967.30078125,25967.30078125,25967.30078125,25967.30078125,0,0,0
335,1557360000.0,25828.400390625,25828.400390625,25828.400390625,25828.400390625,0,0,0
336,1557446400.0,25942.400390625,25942.400390625,25942.400390625,25942.400390625,0,0,0
337,1557705600.0,25325.0,25325.0,25325.0,25325.0,0,0,0
338,1557792000.0,25532.0,25532.0,25532.0,25532.0,0,0,0
339,1557878400.0,25648.0,25648.0,25648.0,25648.0,0,0,0
340,1557964800.0,25862.69921875,25862.69921875,25862.69921875,25862.69921875,0,0,0
341,1558051200.0,25764.0,25764.0,25764.0,25764.0,0,0,0
342,1558310400.0,25679.900390625,25679.900390625,25679.900390625,25679.900390625,0,0,0
343,1558396800.0,25877.30078125,25877.30078125,25877.30078125,25877.30078125,0,0,0
344,1558483200.0,25776.599609375,25776.599609375,25776.599609375,25776.599609375,0,0,0
345,1558569600.0,25490.5,25490.5,25490.5,25490.5,0,0,0
346,1558656000.0,25585.69921875,25585.69921875,25585.69921875,25585.69921875,0,0,0
347,1559001600.0,25347.80078125,25347.80078125,25347.80078125,25347.80078125,0,0,0
348,1559088000.0,25126.400390625,25126.400390625,25126.400390625,25126.400390625,0,0,0
349,1559174400.0,25169.900390625,25169.900390625,25169.900390625,25169.900390625,0,0,0
350,1559260800.0,24815.0,24815.0,24815.0,24815.0,0,0,0
351,1559520000.0,24819.80078125,24819.80078125,24819.80078125,24819.80078125,0,0,0
352,1559606400.0,25332.19921875,25332.19921875,25332.19921875,25332.19921875,0,0,0
353,1559692800.0,25539.599609375,25539.599609375,25539.599609375,25539.599609375,0,0,0
354,1559865600.0,25983.900390625,25983.900390625,25983.900390625,25983.900390625,0,0,0
355,1578009600.0,28634.900390625,28634.900390625,28634.900390625,28634.900390625,0,0,0
356,1578268800.0,28703.400390625,28703.400390625,28703.400390625,28703.400390625,0,0,0
357,1578355200.0,28583.69921875,28583.69921875,28583.69921875,28583.69921875,0,0,0
358,1578441600.0,28745.099609375,28745.099609375,28745.099609375,28745.099609375,0,0,0
359,1578528000.0,28956.900390625,28956.900390625,28956.900390625,28956.900390625,0,0,0
360,1578614400.0,28823.80078125,28823.80078125,28823.80078125,28823.80078125,0,0,0
361,1578873600.0,28907.099609375,28907.099609375,28907.099609375,28907.099609375,0,0,0
362,1578960000.0,28939.69921875,28939.69921875,28939.69921875,28939.69921875,0,0,0
363,1579046400.0,29030.19921875,29030.19921875,29030.19921875,29030.19921875,0,0,0
364,1579132800.0,29297.599609375,29297.599609375,29297.599609375,29297.599609375,0,0,0
365,1579219200.0,29348.099609375,29348.099609375,29348.099609375,29348.099609375,0,0,0
366,1579564800.0,29196.0,29196.0,29196.0,29196.0,0,0,0
367,1579651200.0,29186.30078125,29186.30078125,29186.30078125,29186.30078125,0,0,0
368,1579737600.0,29160.099609375,29160.099609375,29160.099609375,29160.099609375,0,0,0
369,1579824000.0,28989.69921875,28989.69921875,28989.69921875,28989.69921875,0,0,0
370,1580083200.0,28535.80078125,28535.80078125,28535.80078125,28535.80078125,0,0,0
371,1580169600.0,28722.80078125,28722.80078125,28722.80078125,28722.80078125,0,0,0
372,1580256000.0,28734.400390625,28734.400390625,28734.400390625,28734.400390625,0,0,0
373,1580342400.0,28859.400390625,28859.400390625,28859.400390625,28859.400390625,0,0,0
374,1580428800.0,28256.0,28256.0,28256.0,28256.0,0,0,0
375,1580688000.0,28399.80078125,28399.80078125,28399.80078125,28399.80078125,0,0,0
376,1580774400.0,28807.599609375,28807.599609375,28807.599609375,28807.599609375,0,0,0
377,1580860800.0,29290.900390625,29290.900390625,29290.900390625,29290.900390625,0,0,0
378,1580947200.0,29379.80078125,29379.80078125,29379.80078125,29379.80078125,0,0,0
379,1581033600.0,29102.5,29102.5,29102.5,29102.5,0,0,0
380,1581292800.0,29276.80078125,29276.80078125,29276.80078125,29276.80078125,0,0,0
381,1581379200.0,29276.30078125,29276.30078125,29276.30078125,29276.30078125,0,0,0
382,1581465600.0,29551.400390625,29551.400390625,29551.400390625,29551.400390625,0,0,0
383,1581552000.0,29423.30078125,29423.30078125,29423.30078125,29423.30078125,0,0,0
384,1581638400.0,29398.099609375,29398.099609375,29398.099609375,29398.099609375,0,0,0
385,1581984000.0,29232.19921875,29232.19921875,29232.19921875,29232.19921875,0,0,0
386,1582070400.0,29348.0,29348.0,29348.0,29348.0,0,0,0
387,1582156800.0,29220.0,29220.0,29220.0,29220.0,0,0,0
388,1582243200.0,28992.400390625,28992.400390625,28992.400390625,28992.400390625,0,0,0
389,1582502400.0,27960.80078125,27960.80078125,27960.80078125,27960.80078125,0,0,0
390,1582588800.0,27081.400390625,27081.400390625,27081.400390625,27081.400390625,0,0,0
391,1582675200.0,26957.599609375,26957.599609375,26957.599609375,26957.599609375,0,0,0
392,1582761600.0,25766.599609375,25766.599609375,25766.599609375,25766.599609375,0,0,0
393,1582848000.0,25409.400390625,25409.400390625,25409.400390625,25409.400390625,0,0,0
394,1583107200.0,26703.30078125,26703.30078125,26703.30078125,26703.30078125,0,0,0
395,1583193600.0,25917.400390625,25917.400390625,25917.400390625,25917.400390625,0,0,0
396,1583280000.0,27090.900390625,27090.900390625,27090.900390625,27090.900390625,0,0,0
397,1583366400.0,26121.30078125,26121.30078125,26121.30078125,26121.30078125,0,0,0
398,1583452800.0,25864.80078125,25864.80078125,25864.80078125,25864.80078125,0,0,0
399,1583712000.0,23851.0,23851.0,23851.0,23851.0,0,0,0
400,1583798400.0,25018.19921875,25018.19921875,25018.19921875,25018.19921875,0,0,0
401,1583884800.0,23553.19921875,23553.19921875,23553.19921875,23553.19921875,0,0,0
402,1583971200.0,21200.599609375,21200.599609375,21200.599609375,21200.599609375,0,0,0
403,1584057600.0,23185.599609375,23185.599609375,23185.599609375,23185.599609375,0,0,0
404,1584316800.0,20188.5,20188.5,20188.5,20188.5,0,0,0
405,1584403200.0,21237.400390625,21237.400390625,21237.400390625,21237.400390625,0,0,0
406,1584489600.0,19898.900390625,19898.900390625,19898.900390625,19898.900390625,0,0,0
407,1584576000.0,20087.19921875,20087.19921875,20087.19921875,20087.19921875,0,0,0
408,1584662400.0,19174.0,19174.0,19174.0,19174.0,0,0,0
409,1584921600.0,18591.900390625,18591.900390625,18591.900390625,18591.900390625,0,0,0
410,1585008000.0,20704.900390625,20704.900390625,20704.900390625,20704.900390625,0,0,0
411,1585094400.0,21200.599609375,21200.599609375,21200.599609375,21200.599609375,0,0,0
412,1585180800.0,22552.19921875,22552.19921875,22552.19921875,22552.19921875,0,0,0
413,1585267200.0,21636.80078125,21636.80078125,21636.80078125,21636.80078125,0,0,0
414,1585526400.0,22327.5,22327.5,22327.5,22327.5,0,0,0
415,1585612800.0,21917.19921875,21917.19921875,21917.19921875,21917.19921875,0,0,0
416,1585699200.0,20943.5,20943.5,20943.5,20943.5,0,0,0
417,1585785600.0,21413.400390625,21413.400390625,21413.400390625,21413.400390625,0,0,0
418,1585872000.0,21052.5,21052.5,21052.5,21052.5,0,0,0
419,1586131200.0,22680.0,22680.0,22680.0,22680.0,0,0,0
420,1586217600.0,22653.900390625,22653.900390625,22653.900390625,22653.900390625,0,0,0
421,1586304000.0,23433.599609375,23433.599609375,23433.599609375,23433.599609375,0,0,0
422,1586390400.0,23719.400390625,23719.400390625,23719.400390625,23719.400390625,0,0,0
423,1586736000.0,23390.80078125,23390.80078125,23390.80078125,23390.80078125,0,0,0
424,1586822400.0,23949.80078125,23949.80078125,23949.80078125,23949.80078125,0,0,0
425,1586908800.0,23504.30078125,23504.30078125,23504.30078125,23504.30078125,0,0,0
426,1586995200.0,23537.69921875,23537.69921875,23537.69921875,23537.69921875,0,0,0
427,1587081600.0,24242.5,24242.5,24242.5,24242.5,0,0,0
428,1587340800.0,23650.400390625,23650.400390625,23650.400390625,23650.400390625,0,0,0
429,1587427200.0,23018.900390625,23018.900390625,23018.900390625,23018.900390625,0,0,0
430,1587513600.0,23475.80078125,23475.80078125,23475.80078125,23475.80078125,0,0,0
431,1587600000.0,23515.30078125,23515.30078125,23515.30078125,23515.30078125,0,0,0
432,1587686400.0,23775.30078125,23775.30078125,23775.30078125,23775.30078125,0,0,0
433,1587945600.0,24133.80078125,24133.80078125,24133.80078125,24133.80078125,0,0,0
434,1588032000.0,24101.5,24101.5,24101.5,24101.5,0,0,0
435,1588118400.0,24633.900390625,24633.900390625,24633.900390625,24633.900390625,0,0,0
436,1588204800.0,24345.69921875,24345.69921875,24345.69921875,24345.69921875,0,0,0
437,1588291200.0,23723.69921875,23723.69921875,23723.69921875,23723.69921875,0,0,0
438,1588550400.0,23749.80078125,23749.80078125,23749.80078125,23749.80078125,0,0,0
439,1588636800.0,23883.099609375,23883.099609375,23883.099609375,23883.099609375,0,0,0
440,1588723200.0,23664.599609375,23664.599609375,23664.599609375,23664.599609375,0,0,0
441,1588809600.0,23875.900390625,23875.900390625,23875.900390625,23875.900390625,0,0,0
442,1589155200.0,24222.0,24222.0,24222.0,24222.0,0,0,0
443,1589241600.0,23764.80078125,23764.80078125,23764.80078125,23764.80078125,0,0,0
444,1589328000.0,23248.0,23248.0,23248.0,23248.0,0,0,0
445,1589414400.0,23625.30078125,23625.30078125,23625.30078125,23625.30078125,0,0,0
446,1589500800.0,23685.400390625,23685.400390625,23685.400390625,23685.400390625,0,0,0
447,1589760000.0,24597.400390625,24597.400390625,24597.400390625,24597.400390625,0,0,0
448,1589846400.0,24206.900390625,24206.900390625,24206.900390625,24206.900390625,0,0,0
449,1589932800.0,24575.900390625,24575.900390625,24575.900390625,24575.900390625,0,0,0
450,1590019200.0,24474.099609375,24474.099609375,24474.099609375,24474.099609375,0,0,0
451,1590105600.0,24465.19921875,24465.19921875,24465.19921875,24465.19921875,0,0,0
452,1590451200.0,24995.099609375,24995.099609375,24995.099609375,24995.099609375,0,0,0
453,1590537600.0,25548.30078125,25548.30078125,25548.30078125,25548.30078125,0,0,0
454,1590624000.0,25400.599609375,25400.599609375,25400.599609375,25400.599609375,0,0,0
455,1590710400.0,25383.099609375,25383.099609375,25383.099609375,25383.099609375,0,0,0
456,1590969600.0,25475.0,25475.0,25475.0,25475.0,0,0,0
457,1591056000.0,25742.69921875,25742.69921875,25742.69921875,25742.69921875,0,0,0
458,1591142400.0,26269.900390625,26269.900390625,26269.900390625,26269.900390625,0,0,0
459,1591228800.0,26281.80078125,26281.80078125,26281.80078125,26281.80078125,0,0,0
460,1591574400.0,27572.400390625,27572.400390625,27572.400390625,27572.400390625,0,0,0
461,1591660800.0,27272.30078125,27272.30078125,27272.30078125,27272.30078125,0,0,0
462,1591747200.0,26990.0,26990.0,26990.0,26990.0,0,0,0
463,1591833600.0,25128.19921875,25128.19921875,25128.19921875,25128.19921875,0,0,0
464,1591920000.0,25605.5,25605.5,25605.5,25605.5,0,0,0
465,1592179200.0,25763.19921875,25763.19921875,25763.19921875,25763.19921875,0,0,0
466,1592265600.0,26290.0,26290.0,26290.0,26290.0,0,0,0
467,1592352000.0,26119.599609375,26119.599609375,26119.599609375,26119.599609375,0,0,0
468,1592438400.0,26080.099609375,26080.099609375,26080.099609375,26080.099609375,0,0,0
469,1592524800.0,25871.5,25871.5,25871.5,25871.5,0,0,0
470,1592784000.0,26025.0,26025.0,26025.0,26025.0,0,0,0
471,1592870400.0,26156.099609375,26156.099609375,26156.099609375,26156.099609375,0,0,0
472,1592956800.0,25445.900390625,25445.900390625,25445.900390625,25445.900390625,0,0,0
473,1593043200.0,25745.599609375,25745.599609375,25745.599609375,25745.599609375,0,0,0
474,1593129600.0,25015.5,25015.5,25015.5,25015.5,0,0,0
475,1593388800.0,25595.80078125,25595.80078125,25595.80078125,25595.80078125,0,0,0
476,1593475200.0,25812.900390625,25812.900390625,25812.900390625,25812.900390625,0,0,0
477,1593561600.0,25735.0,25735.0,25735.0,25735.0,0,0,0
478,1593993600.0,26287.0,26287.0,26287.0,26287.0,0,0,0
479,1594080000.0,25890.19921875,25890.19921875,25890.19921875,25890.19921875,0,0,0
480,1594166400.0,26067.30078125,26067.30078125,26067.30078125,26067.30078125,0,0,0
481,1594252800.0,25706.099609375,25706.099609375,25706.099609375,25706.099609375,0,0,0
482,1594339200.0,26075.30078125,26075.30078125,26075.30078125,26075.30078125,0,0,0
483,1594598400.0,26085.80078125,26085.80078125,26085.80078125,26085.80078125,0,0,0
484,1594684800.0,26642.599609375,26642.599609375,26642.599609375,26642.599609375,0,0,0
485,1594771200.0,26870.099609375,26870.099609375,26870.099609375,26870.099609375,0,0,0
486,1594857600.0,26734.69921875,26734.69921875,26734.69921875,26734.69921875,0,0,0
487,1594944000.0,26671.900390625,26671.900390625,26671.900390625,26671.900390625,0,0,0
488,1595203200.0,26680.900390625,26680.900390625,26680.900390625,26680.900390625,0,0,0
489,1595289600.0,26840.400390625,26840.400390625,26840.400390625,26840.400390625,0,0,0
490,1595376000.0,27005.80078125,27005.80078125,27005.80078125,27005.80078125,0,0,0
491,1595462400.0,26652.30078125,26652.30078125,26652.30078125,26652.30078125,0,0,0
492,1595548800.0,26469.900390625,26469.900390625,26469.900390625,26469.900390625,0,0,0
493,1595808000.0,26584.80078125,26584.80078125,26584.80078125,26584.80078125,0,0,0
494,1595894400.0,26379.30078125,26379.30078125,26379.30078125,26379.30078125,0,0,0
495,1595980800.0,26539.599609375,26539.599609375,26539.599609375,26539.599609375,0,0,0
496,1596067200.0,26313.599609375,26313.599609375,26313.599609375,26313.599609375,0,0,0
497,1596153600.0,26428.30078125,26428.30078125,26428.30078125,26428.30078125,0,0,0
498,1596412800.0,26664.400390625,26664.400390625,26664.400390625,26664.400390625,0,0,0
499,1596499200.0,26828.5,26828.5,26828.5,26828.5,0,0,0
500,1596585600.0,27201.5,27201.5,27201.5,27201.5,0,0,0
501,1596672000.0,27387.0,27387.0,27387.0,27387.0,0,0,0
502,1596758400.0,27433.5,27433.5,27433.5,27433.5,0,0,0
503,1597017600.0,27791.400390625,27791.400390625,27791.400390625,27791.400390625,0,0,0
504,1597104000.0,27686.900390625,27686.900390625,27686.900390625,27686.900390625,0,0,0
505,1597190400.0,27976.80078125,27976.80078125,27976.80078125,27976.80078125,0,0,0
506,1597276800.0,27896.69921875,27896.69921875,27896.69921875,27896.69921875,0,0,0
507,1597363200.0,27931.0,27931.0,27931.0,27931.0,0,0,0
508,1597622400.0,27844.900390625,27844.900390625,27844.900390625,27844.900390625,0,0,0
509,1597708800.0,27778.099609375,27778.099609375,27778.099609375,27778.099609375,0,0,0
510,1597795200.0,27692.900390625,27692.900390625,27692.900390625,27692.900390625,0,0,0
511,1597881600.0,27739.69921875,27739.69921875,27739.69921875,27739.69921875,0,0,0
512,1597968000.0,27930.30078125,27930.30078125,27930.30078125,27930.30078125,0,0,0
513,1598227200.0,28308.5,28308.5,28308.5,28308.5,0,0,0
514,1598313600.0,28248.400390625,28248.400390625,28248.400390625,28248.400390625,0,0,0
515,1598400000.0,28331.900390625,28331.900390625,28331.900390625,28331.900390625,0,0,0
516,1598486400.0,28492.30078125,28492.30078125,28492.30078125,28492.30078125,0,0,0
517,1598572800.0,28653.900390625,28653.900390625,28653.900390625,28653.900390625,0,0,0
518,1598832000.0,28430.0,28430.0,28430.0,28430.0,0,0,0
519,1598918400.0,28645.69921875,28645.69921875,28645.69921875,28645.69921875,0,0,0
520,1599004800.0,29100.5,29100.5,29100.5,29100.5,0,0,0
521,1599091200.0,28292.69921875,28292.69921875,28292.69921875,28292.69921875,0,0,0
522,1599177600.0,28133.30078125,28133.30078125,28133.30078125,28133.30078125,0,0,0
523,1599523200.0,27500.900390625,27500.900390625,27500.900390625,27500.900390625,0,0,0
524,1599609600.0,27940.5,27940.5,27940.5,27940.5,0,0,0
525,1599696000.0,27534.599609375,27534.599609375,27534.599609375,27534.599609375,0,0,0
526,1599782400.0,27665.599609375,27665.599609375,27665.599609375,27665.599609375,0,0,0
527,1600041600.0,27993.30078125,27993.30078125,27993.30078125,27993.30078125,0,0,0
528,1600128000.0,27995.599609375,27995.599609375,27995.599609375,27995.599609375,0,0,0
529,1600214400.0,28032.400390625,28032.400390625,28032.400390625,28032.400390625,0,0,0
530,1600300800.0,27902.0,27902.0,27902.0,27902.0,0,0,0
531,1600387200.0,27657.400390625,27657.400390625,27657.400390625,27657.400390625,0,0,0
532,1600646400.0,27147.69921875,27147.69921875,27147.69921875,27147.69921875,0,0,0
533,1600732800.0,27288.19921875,27288.19921875,27288.19921875,27288.19921875,0,0,0
534,1600819200.0,26763.099609375,26763.099609375,26763.099609375,26763.099609375,0,0,0
535,1600905600.0,26815.400390625,26815.400390625,26815.400390625,26815.400390625,0,0,0
536,1600992000.0,27174.0,27174.0,27174.0,27174.0,0,0,0
537,1601337600.0,27452.69921875,27452.69921875,27452.69921875,27452.69921875,0,0,0
538,1601424000.0,27781.69921875,27781.69921875,27781.69921875,27781.69921875,0,0,0
539,1601596800.0,27682.80078125,27682.80078125,27682.80078125,27682.80078125,0,0,0
540,1601856000.0,28148.599609375,28148.599609375,28148.599609375,28148.599609375,0,0,0
541,1601942400.0,27772.80078125,27772.80078125,27772.80078125,27772.80078125,0,0,0
542,1602028800.0,28303.5,28303.5,28303.5,28303.5,0,0,0
543,1602115200.0,28425.5,28425.5,28425.5,28425.5,0,0,0
544,1602201600.0,28586.900390625,28586.900390625,28586.900390625,28586.900390625,0,0,0
545,1602460800.0,28837.5,28837.5,28837.5,28837.5,0,0,0
546,1602547200.0,28679.80078125,28679.80078125,28679.80078125,28679.80078125,0,0,0
547,1602633600.0,28514.0,28514.0,28514.0,28514.0,0,0,0
548,1602720000.0,28494.19921875,28494.19921875,28494.19921875,28494.19921875,0,0,0
549,1602806400.0,28606.30078125,28606.30078125,28606.30078125,28606.30078125,0,0,0
550,1603065600.0,28195.400390625,28195.400390625,28195.400390625,28195.400390625,0,0,0
551,1603152000.0,28308.80078125,28308.80078125,28308.80078125,28308.80078125,0,0,0
552,1603238400.0,28210.80078125,28210.80078125,28210.80078125,28210.80078125,0,0,0
553,1603324800.0,28363.69921875,28363.69921875,28363.69921875,28363.69921875,0,0,0
554,1603411200.0,28335.599609375,28335.599609375,28335.599609375,28335.599609375,0,0,0
555,1603670400.0,27685.400390625,27685.400390625,27685.400390625,27685.400390625,0,0,0
556,1603756800.0,27463.19921875,27463.19921875,27463.19921875,27463.19921875,0,0,0
557,1603929600.0,26659.099609375,26659.099609375,26659.099609375,26659.099609375,0,0,0
558,1604016000.0,26501.599609375,26501.599609375,26501.599609375,26501.599609375,0,0,0
559,1604275200.0,26925.099609375,26925.099609375,26925.099609375,26925.099609375,0,0,0
560,1604361600.0,27480.0,27480.0,27480.0,27480.0,0,0,0
561,1604448000.0,27847.69921875,27847.69921875,27847.69921875,27847.69921875,0,0,0
562,1604534400.0,28390.19921875,28390.19921875,28390.19921875,28390.19921875,0,0,0
563,1604620800.0,28323.400390625,28323.400390625,28323.400390625,28323.400390625,0,0,0
564,1604880000.0,29158.0,29158.0,29158.0,29158.0,0,0,0
565,1604966400.0,29420.900390625,29420.900390625,29420.900390625,29420.900390625,0,0,0
566,1605052800.0,29397.599609375,29397.599609375,29397.599609375,29397.599609375,0,0,0
567,1605139200.0,29080.19921875,29080.19921875,29080.19921875,29080.19921875,0,0,0
568,1605225600.0,29479.80078125,29479.80078125,29479.80078125,29479.80078125,0,0,0
569,1605484800.0,29950.400390625,29950.400390625,29950.400390625,29950.400390625,0,0,0
570,1605571200.0,29783.400390625,29783.400390625,29783.400390625,29783.400390625,0,0,0
571,1605657600.0,29438.400390625,29438.400390625,29438.400390625,29438.400390625,0,0,0
572,1605830400.0,29263.5,29263.5,29263.5,29263.5,0,0,0
573,1606089600.0,29591.30078125,29591.30078125,29591.30078125,29591.30078125,0,0,0
574,1606176000.0,30046.19921875,30046.19921875,30046.19921875,30046.19921875,0,0,0
575,1606262400.0,29872.5,29872.5,29872.5,29872.5,0,0,0
576,1606435200.0,29910.400390625,29910.400390625,29910.400390625,29910.400390625,0,0,0
577,1606694400.0,29638.599609375,29638.599609375,29638.599609375,29638.599609375,0,0,0
578,1606867200.0,29883.80078125,29883.80078125,29883.80078125,29883.80078125,0,0,0
579,1606953600.0,29969.5,29969.5,29969.5,29969.5,0,0,0
580,1607040000.0,30218.30078125,30218.30078125,30218.30078125,30218.30078125,0,0,0
581,1607299200.0,30069.80078125,30069.80078125,30069.80078125,30069.80078125,0,0,0
582,1607472000.0,30068.80078125,30068.80078125,30068.80078125,30068.80078125,0,0,0
583,1607558400.0,29999.30078125,29999.30078125,29999.30078125,29999.30078125,0,0,0
584,1607644800.0,30046.400390625,30046.400390625,30046.400390625,30046.400390625,0,0,0
585,1607990400.0,30199.30078125,30199.30078125,30199.30078125,30199.30078125,0,0,0
586,1608076800.0,30154.5,30154.5,30154.5,30154.5,0,0,0
587,1608163200.0,30303.400390625,30303.400390625,30303.400390625,30303.400390625,0,0,0
588,1608249600.0,30179.0,30179.0,30179.0,30179.0,0,0,0
589,1608508800.0,30216.5,30216.5,30216.5,30216.5,0,0,0
590,1608595200.0,30015.5,30015.5,30015.5,30015.5,0,0,0
591,1608681600.0,30129.80078125,30129.80078125,30129.80078125,30129.80078125,0,0,0
592,1608768000.0,30199.900390625,30199.900390625,30199.900390625,30199.900390625,0,0,0
593,1609113600.0,30404.0,30404.0,30404.0,30404.0,0,0,0
594,1609200000.0,30335.69921875,30335.69921875,30335.69921875,30335.69921875,0,0,0
595,1609286400.0,30409.599609375,30409.599609375,30409.599609375,30409.599609375,0,0,0
596,1609372800.0,30606.5,30606.5,30606.5,30606.5,0,0,0
597,1609718400.0,30223.900390625,30223.900390625,30223.900390625,30223.900390625,0,0,0
598,1609804800.0,30391.599609375,30391.599609375,30391.599609375,30391.599609375,0,0,0
599,1609891200.0,30829.400390625,30829.400390625,30829.400390625,30829.400390625,0,0,0
600,1609977600.0,31041.099609375,31041.099609375,31041.099609375,31041.099609375,0,0,0
601,1610064000.0,31098.0,31098.0,31098.0,31098.0,0,0,0
602,1610323200.0,31008.69921875,31008.69921875,31008.69921875,31008.69921875,0,0,0
603,1610409600.0,31068.69921875,31068.69921875,31068.69921875,31068.69921875,0,0,0
604,1610496000.0,31060.5,31060.5,31060.5,31060.5,0,0,0
605,1610582400.0,30991.5,30991.5,30991.5,30991.5,0,0,0
606,1610668800.0,30814.30078125,30814.30078125,30814.30078125,30814.30078125,0,0,0
607,1611014400.0,30930.5,30930.5,30930.5,30930.5,0,0,0
608,1611100800.0,31188.400390625,31188.400390625,31188.400390625,31188.400390625,0,0,0
609,1611187200.0,31176.0,31176.0,31176.0,31176.0,0,0,0
610,1611273600.0,30997.0,30997.0,30997.0,30997.0,0,0,0
611,1611532800.0,30960.0,30960.0,30960.0,30960.0,0,0,0
612,1611619200.0,30937.0,30937.0,30937.0,30937.0,0,0,0
613,1611705600.0,30303.19921875,30303.19921875,30303.19921875,30303.19921875,0,0,0
614,1611792000.0,30603.400390625,30603.400390625,30603.400390625,30603.400390625,0,0,0
615,1611878400.0,29982.599609375,29982.599609375,29982.599609375,29982.599609375,0,0,0
616,1612137600.0,30211.900390625,30211.900390625,30211.900390625,30211.900390625,0,0,0
617,1612224000.0,30687.5,30687.5,30687.5,30687.5,0,0,0
618,1612310400.0,30723.599609375,30723.599609375,30723.599609375,30723.599609375,0,0,0
619,1612396800.0,31055.900390625,31055.900390625,31055.900390625,31055.900390625,0,0,0
620,1612483200.0,31148.19921875,31148.19921875,31148.19921875,31148.19921875,0,0,0
621,1612742400.0,31385.80078125,31385.80078125,31385.80078125,31385.80078125,0,0,0
622,1612828800.0,31375.80078125,31375.80078125,31375.80078125,31375.80078125,0,0,0
623,1612915200.0,31437.80078125,31437.80078125,31437.80078125,31437.80078125,0,0,0
624,1613001600.0,31430.69921875,31430.69921875,31430.69921875,31430.69921875,0,0,0
625,1613088000.0,31458.400390625,31458.400390625,31458.400390625,31458.400390625,0,0,0
626,1613433600.0,31522.69921875,31522.69921875,31522.69921875,31522.69921875,0,0,0
627,1613520000.0,31613.0,31613.0,31613.0,31613.0,0,0,0
628,1613606400.0,31493.30078125,31493.30078125,31493.30078125,31493.30078125,0,0,0
629,1613692800.0,31494.30078125,31494.30078125,31494.30078125,31494.30078125,0,0,0
630,1613952000.0,31521.69921875,31521.69921875,31521.69921875,31521.69921875,0,0,0
631,1614038400.0,31537.400390625,31537.400390625,31537.400390625,31537.400390625,0,0,0
632,1614124800.0,31961.900390625,31961.900390625,31961.900390625,31961.900390625,0,0,0
633,1614211200.0,31402.0,31402.0,31402.0,31402.0,0,0,0
634,1614297600.0,30932.400390625,30932.400390625,30932.400390625,30932.400390625,0,0,0
635,1614556800.0,31535.5,31535.5,31535.5,31535.5,0,0,0
636,1614643200.0,31391.5,31391.5,31391.5,31391.5,0,0,0
637,1614729600.0,31270.099609375,31270.099609375,31270.099609375,31270.099609375,0,0,0
638,1614816000.0,30924.099609375,30924.099609375,30924.099609375,30924.099609375,0,0,0
639,1614902400.0,31496.30078125,31496.30078125,31496.30078125,31496.30078125,0,0,0
640,1615161600.0,31802.400390625,31802.400390625,31802.400390625,31802.400390625,0,0,0
641,1615248000.0,31832.69921875,31832.69921875,31832.69921875,31832.69921875,0,0,0
642,1615334400.0,32297.0,32297.0,32297.0,32297.0,0,0,0
643,1615420800.0,32485.599609375,32485.599609375,32485.599609375,32485.599609375,0,0,0
644,1615507200.0,32778.6015625,32778.6015625,32778.6015625,32778.6015625,0,0,0
645,1615766400.0,32953.5,32953.5,32953.5,32953.5,0,0,0
646,1615852800.0,32825.8984375,32825.8984375,32825.8984375,32825.8984375,0,0,0
647,1615939200.0,33015.3984375,33015.3984375,33015.3984375,33015.3984375,0,0,0
648,1616025600.0,32862.30078125,32862.30078125,32862.30078125,32862.30078125,0,0,0
649,1616112000.0,32628.0,32628.0,32628.0,32628.0,0,0,0
650,1616371200.0,32731.19921875,32731.19921875,32731.19921875,32731.19921875,0,0,0
651,1616457600.0,32423.19921875,32423.19921875,32423.19921875,32423.19921875,0,0,0
652,1616544000.0,32420.099609375,32420.099609375,32420.099609375,32420.099609375,0,0,0
653,1616630400.0,32619.5,32619.5,32619.5,32619.5,0,0,0
654,1616716800.0,33072.8984375,33072.8984375,33072.8984375,33072.8984375,0,0,0
655,1616976000.0,33171.3984375,33171.3984375,33171.3984375,33171.3984375,0,0,0
656,1617062400.0,33067.0,33067.0,33067.0,33067.0,0,0,0
657,1617148800.0,32981.6015625,32981.6015625,32981.6015625,32981.6015625,0,0,0
658,1617580800.0,33527.19921875,33527.19921875,33527.19921875,33527.19921875,0,0,0
659,1617667200.0,33430.19921875,33430.19921875,33430.19921875,33430.19921875,0,0,0
